006417:999.861,120.42,137.795,1001.91,118.181,140.747,1001.9,124.025,140.007,1005.3,111.348,139.739,1005.93,125.457,136.15,1012.45,97.5708,123.844,1004.73,124.118,115.597,1037.88,75.3944,115.154,982.31,135.24,97.3762,1020.11,55.9613,111.721,942.184,150.943,85.918,999.333,90.0803,73.8187,1002.18,110.582,69.2017,964.673,76.9765,46.6271,989.973,117.005,43.9809,963.076,81.3327,21.6194,997.648,137.341,12.5906,956.892,181.378,71.7481,975.788,196.68,71.7621,969.357,202.87,60.6522,970.542,191.48,55.6986
006418:997.51,120.404,137.566,1000.37,118.262,140.541,998.335,123.934,139.766,1005.1,111.632,139.543,1000.57,125.309,136.185,1016.06,98.268,123.791,997.682,123.966,115.988,1050.01,77.2273,115.11,973.691,134.894,98.2822,1038.67,58.1564,112.038,936.533,151.081,86.4324,1001.39,90.4837,74.3348,997.592,110.462,70.0271,968.805,77.5384,46.9389,985.885,116.753,44.8641,969.687,82.4143,21.892,996.477,137.406,13.3621,948.949,180.382,72.7862,952.327,194.924,73.2933,948.823,202.459,62.1948,957.047,190.387,58.3068
006419:994.737,120.609,136.934,997.029,118.455,139.953,996.682,124.279,139.175,1002.29,112.113,139.441,1001.68,126.043,135.934,1010.66,98.6251,124.4,1000.93,124.746,115.98,1038.1,75.7888,115.317,978.865,135.754,98.3626,1019.97,55.1406,109.837,939.863,151.365,87.4436,992.728,89.9483,75.1747,995.67,110.477,70.2113,953.62,75.6804,48.4871,987.029,117.394,44.9663,942.569,77.5578,24.6976,996.091,137.358,13.3898,948.899,180.882,72.2773,946.703,193.873,73.6512,950.791,203.353,62.8216,953.998,191.874,59.0894
006420:996.818,120.648,136.871,999.887,118.608,139.74,1000.11,124.529,138.95,1004.41,112.123,138.625,1004.98,126.264,134.734,1011.29,98.5778,123.053,1002.43,124.63,114.274,1036.76,75.9455,113.9,979.043,135.113,96.7491,1014.81,54.7945,108.734,937.263,149.812,86.7566,988.692,89.4005,75.0231,995.74,110.393,69.383,939.093,73.6679,50.3194,989.778,117.611,44.9714,929.859,75.4512,27.7793,1009.42,139.264,12.4715,947.376,180.885,72.8986,960.891,196.52,73.2709,932.903,200.929,63.558,936.066,187.785,60.9152
006421:1000.16,121.748,137.479,1001.37,119.536,140.514,1000.57,125.08,139.803,1000.43,112.468,138.724,1001.53,126.13,136.206,1010.06,100.259,121.482,1000.77,124.739,116.442,1081.08,83.0249,104.425,978.039,135.157,99.9138,1112.49,68.3095,92.656,932.138,148.976,90.7428,997.691,92.0756,74.4752,1000.02,111.703,70.5798,973.649,79.2256,47.15,992.685,118.285,44.7093,973.529,81.9049,21.4908,996.932,137.599,13.4215,943.004,179.398,74.7205,942.035,192.088,73.7363,932.327,201.171,65.5385,937.889,188.299,63.3553
006422:991.963,121.718,136.858,993.031,119.551,139.769,995.024,125.481,138.961,994.692,112.815,138.278,1000.33,127.097,134.655,998.512,99.4679,122.31,1000.93,125.48,114.075,1037.66,76.4269,111.232,982.032,136.202,97.2068,1020.02,56.5661,103.947,937.187,150.796,88.5678,984.101,90.1194,74.4018,995.843,111.014,68.7867,941.24,74.8278,49.4033,989.398,118.079,44.339,931.793,75.3647,26.5261,998.669,137.862,12.8431,952.423,182.887,71.7608,933.856,193.266,75.007,923.254,199.573,66.4726,933.759,187.289,63.1343
006423:994.002,122.278,136.554,995.798,120.102,139.545,994.553,125.732,138.793,995.741,112.828,137.781,995.832,126.928,134.812,1004.39,99.8185,121.177,993.894,125.376,115.11,1064.04,80.8022,106.48,976.226,136.247,98.0422,1066.33,66.055,96.9817,936.351,150.779,88.6073,989.166,90.9388,74.43,993.649,111.779,70.1334,955.311,76.6986,48.3058,993.73,120.061,44.282,946.572,77.2256,24.1706,1007.74,139.87,11.5661,934.358,177.933,76.8081,936.723,193.304,77.8985,914.06,196.872,67.2362,927.623,185.801,66.6328
006424:995.191,122.599,136.464,996.847,120.449,139.435,996.952,126.112,138.649,997.101,113.378,137.891,998.066,127.28,134.627,1001.66,100.276,121.829,992.579,125.201,114.935,1048.52,79.2061,109.278,974.416,135.829,98.1385,1036.76,62.5994,100.82,936.919,149.887,89.355,981.783,90.932,74.5678,986.878,111.451,70.2315,952.107,76.1529,48.3045,992.583,120.124,44.2922,938.601,75.2068,24.708,1006.3,139.82,11.9729,925.301,174.02,78.3572,938.001,190.855,81.3824,910.371,195.607,69.858,920.971,183.822,67.0845
006425:994.943,122.395,136.322,995.659,120.117,139.162,995.842,125.705,138.516,996.062,113.145,136.68,998.365,127.296,134.31,1007.09,101.598,119.326,997.399,126.423,114.64,1081.02,84.5297,101.803,976.807,136.549,99.0961,1098.03,73.2225,90.0902,930.565,148.451,92.1943,993.64,93.4768,73.3841,996.528,113.829,69.477,966.248,78.9468,47.238,991.663,120.638,43.9647,954.157,78.0981,23.308,995.188,137.727,12.8611,932.522,174.971,78.9388,934.266,188.864,84.1478,908.061,195.035,72.3516,916.776,181.377,68.3629
006426:999.857,123.246,136.633,1000.59,120.926,139.488,1000.23,126.464,138.991,998.995,113.654,136.87,998.85,127.76,134.967,1010.49,102.633,118.71,993.763,126.72,115.664,1095.92,87.973,97.3003,974.809,136.687,100.022,1143.3,79.7012,80.7695,926.09,146.921,93.0236,995.702,94.661,73.2118,995.555,114.923,70.3071,975.228,80.4591,46.4325,999.028,122.796,43.6345,962.611,78.6898,21.5347,1012.19,141.261,11.3916,937.635,175.421,79.0399,931.414,186.393,86.8444,917.099,193.195,73.4321,929.164,182.363,69.0216
006427:994.857,122.949,135.741,996.148,120.811,138.464,995.541,126.193,137.838,997.733,114.143,136.205,997.411,127.875,133.667,1010.48,103.051,120.014,994.324,126.531,114.745,1083.21,86.8427,106.394,972.381,134.813,100.134,1131.32,78.4799,100.093,931.534,144.775,93.9768,997.284,94.907,73.84,994.808,114.476,70.3158,975.11,80.951,46.4777,987.564,121.027,44.3737,971.737,80.0891,20.7534,993.814,137.655,12.8075,930.125,171.526,82.1201,931.526,183.927,87.833,911.138,191.373,75.1862,918.58,179.435,72.7692
006428:995.75,123.03,135.771,996.501,120.877,138.526,995.676,126.148,137.869,996.39,114.164,135.832,996.98,127.83,133.487,1006.91,103.15,118.562,996.35,127.011,113.995,1079.72,87.0424,101.584,975.703,135.932,98.3041,1121.52,76.6102,90.2,930.33,145.637,91.9057,998.721,95.365,73.0364,998.621,115.166,69.5941,979.158,81.1639,46.1559,989.204,121.45,44.184,979.408,80.6539,20.5509,990.615,137.81,13.5571,918.039,167.7,85.3425,936.38,181.952,88.567,910.784,190.312,77.261,922.691,179.422,71.4698
006429:998.102,124.272,135.193,999.072,122.171,137.893,997.794,127.364,137.312,998.157,115.3,135.476,996.287,128.56,132.958,1008.69,104.004,118.666,991.502,126.853,114.039,1075.57,87.1753,103.608,970.822,135.055,99.0958,1120.63,76.4937,93.8833,931.433,142.938,93.7796,999.526,95.9976,72.7597,996.459,115.374,69.8314,979.253,81.8352,46.0246,991.608,122.412,44.0069,975.982,80.2739,20.6264,999.7,139.276,12.6653,924.107,168.15,85.5747,926.329,177.028,90.5969,890.593,183.807,83.3796,901.069,174.166,77.8948
006430:996.292,124.306,134.891,997.113,122.169,137.559,996.641,127.393,136.861,997.278,115.343,135.317,997.532,128.782,132.353,1004.61,103.691,119.344,993.219,127.213,113.285,1061.27,86.1212,107.977,966.292,135.136,98.2639,1109.84,74.5707,102.535,925.963,143.176,93.5729,997.487,95.9583,72.7344,996.074,115.512,69.3644,981.295,81.5809,45.7887,987.489,121.846,44.1752,985.519,80.5049,20.0176,986.337,136.952,14.0529,910.165,163.878,87.2714,921.985,174.198,91.3831,897.668,182.894,87.4327,887.125,170.419,78.7494
006431:993.088,124.49,134.853,994.157,122.302,137.468,993.55,127.774,136.807,995.758,115.612,135.041,994.423,129.61,132.202,1005.58,103.756,118.959,990.578,128.364,113.225,1054.33,85.4125,107.791,971.183,136.415,98.628,1106.41,74.8451,102.055,928.418,143.717,94.388,994.67,96.1223,72.8844,990.03,116.166,69.8462,980.729,82.0182,45.9131,982.555,122.459,44.6775,979.506,80.0156,20.2591,984.378,136.955,14.5728,914.672,163.813,87.013,925.621,172.605,95.1857,889.771,179.2,86.957,884.411,169.501,82.3776
006432:991.154,124.617,134.357,991.965,122.371,136.929,992.15,127.98,136.259,994.184,115.691,134.853,994.526,130.084,131.614,1002.34,103.309,119.398,991.966,129.04,112.672,1037.66,83.1857,110.287,971.341,136.821,97.8062,1081.97,71.3469,106.49,923.527,142.653,94.4097,994.6,96.0788,72.9009,992.351,116.768,69.4479,974.856,81.1716,46.5773,979.062,122.27,44.8861,975.065,79.1029,21.0174,980.382,135.97,14.7406,909.189,162.441,90.2096,923.237,170.656,97.3273,897.965,176.464,88.5973,876.07,165.783,84.3229

